run_id;station_id;ptu_id;utb_id;start;duration;outcome_val;outcome_msg;mongo_id;year_week;year_month;order_id
2475;0000E92E;12;1;2019-02-19 21:08:31;748;0;BS successfully configured calibrated and tested;5c6c652b956c45665f391248;2019-8;2019-2;P4_U00001-03
2476;0000E937;10;1;2019-02-19 21:16:48;731;0;BS successfully configured calibrated and tested;5c6c670b956c45665f39125e;2019-8;2019-2;P4_U00001-03
2477;0000E9D0;12;1;2019-02-19 21:38:12;603;0;BS successfully configured calibrated and tested;5c6c6b8f956c45665f39128b;2019-8;2019-2;P4_U00001-03
2478;0000E9F0;10;1;2019-02-20 14:02:52;587;0;BS successfully configured calibrated and tested;5c6d5248956c45665f39132e;2019-8;2019-2;P4_U00001-03
2479;0000E9EA;12;1;2019-02-20 14:12:55;572;0;BS successfully configured calibrated and tested;5c6d5493956c45665f391351;2019-8;2019-2;P4_U00001-03
2480;0000E938;14;1;2019-02-20 14:26:01;804;0;BS successfully configured calibrated and tested;5c6d588d956c45665f391378;2019-8;2019-2;P4_U00001-03
2481;0000E94A;12;1;2019-02-20 14:53:59;302;955;System Error: Failed to read board's qr code;5c6d5d26956c45665f3913bb;2019-8;2019-2;P4_U00001-03
2482;0000E932;11;1;2019-02-20 14:54:20;805;0;BS successfully configured calibrated and tested;5c6d5f31956c45665f3913d1;2019-8;2019-2;P4_U00001-03
2483;0000E91E;12;1;2019-02-20 15:22:47;724;0;BS successfully configured calibrated and tested;5c6d658b956c45665f391406;2019-8;2019-2;P4_U00001-03
2484;0000E91D;11;1;2019-02-20 15:23:15;729;0;BS successfully configured calibrated and tested;5c6d65ac956c45665f39140c;2019-8;2019-2;P4_U00001-03
2485;0000E8F9;11;1;2019-02-20 15:37:49;312;955;System Error: Failed to read board's qr code;5c6d6775956c45665f39142d;2019-8;2019-2;P4_U00001-03
2486;0000E924;11;1;2019-02-20 15:45:45;308;955;System Error: Failed to read board's qr code;5c6d694d956c45665f391441;2019-8;2019-2;P4_U00001-03
2487;0000E9E3;11;1;2019-02-20 16:00:40;818;0;BS successfully configured calibrated and tested;5c6d6eca956c45665f39147c;2019-8;2019-2;P4_U00001-03
2488;0000E8FA;12;1;2019-02-20 16:23:57;663;0;BS successfully configured calibrated and tested;5c6d73a4956c45665f3914a7;2019-8;2019-2;P4_U00001-03
2489;0000E8F9;11;1;2019-02-20 16:40:00;668;0;BS successfully configured calibrated and tested;5c6d776c956c45665f3914ce;2019-8;2019-2;P4_U00001-03
2490;0000E94F;11;1;2019-02-20 18:33:27;309;955;System Error: Failed to read board's qr code;5c6d909c956c45665f391563;2019-8;2019-2;P4_U00001-03
2491;0000E935;12;1;2019-02-20 19:04:36;750;0;BS successfully configured calibrated and tested;5c6d99a2956c45665f3915a8;2019-8;2019-2;P4_U00001-03
2492;0000E93C;11;1;2019-02-20 19:38:05;307;955;System Error: Failed to read board's qr code;5c6d9fc0956c45665f3915d8;2019-8;2019-2;P4_U00001-03
2493;0000EA7A;12;1;2019-02-20 19:52:32;122;955;System Error: Failed to read board's qr code;5c6da26b956c45665f3915fb;2019-8;2019-2;P4_U00001-03
2494;0000E9EB;10;1;2019-02-21 16:10:26;739;0;BS successfully configured calibrated and tested;5c6ec245956c45665f3916a8;2019-8;2019-2;P4_U00001-03
2495;0000E896;12;1;2019-02-21 16:36:36;732;0;BS successfully configured calibrated and tested;5c6ec860956c45665f3916e9;2019-8;2019-2;P4_U00001-03
2496;0000E790;12;1;2019-02-21 17:00:56;834;0;BS successfully configured calibrated and tested;5c6ece7a956c45665f391736;2019-8;2019-2;P4_U00001-03
2497;0000EA5E;11;1;2019-02-21 17:13:27;728;0;BS successfully configured calibrated and tested;5c6ed0ff956c45665f39174a;2019-8;2019-2;P4_U00001-03
2498;0000E9A2;10;1;2019-02-21 17:31:14;738;0;BS successfully configured calibrated and tested;5c6ed536956c45665f391775;2019-8;2019-2;P4_U00001-03
2499;0000E9B2;14;1;2019-02-21 17:31:15;804;0;BS successfully configured calibrated and tested;5c6ed578956c45665f39177d;2019-8;2019-2;P4_U00001-03
2500;0000E979;12;1;2019-02-21 17:46:52;306;955;System Error: Failed to read board's qr code;5c6ed72f956c45665f39179c;2019-8;2019-2;P4_U00001-03
2501;0000E9AD;14;1;2019-02-21 17:46:52;838;0;BS successfully configured calibrated and tested;5c6ed943956c45665f3917b6;2019-8;2019-2;P4_U00001-03
2502;0000E9CA;11;1;2019-02-21 18:13:27;353;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c6edd98956c45665f3917e9;2019-8;2019-2;P4_U00001-03
2503;0000EA5B;12;1;2019-02-22 13:06:15;743;0;BS successfully configured calibrated and tested;5c6fe89e956c45665f3918ba;2019-8;2019-2;P4_U00001-03
2504;0000E9AA;10;1;2019-02-22 13:21:48;761;0;BS successfully configured calibrated and tested;5c6fec56956c45665f3918eb;2019-8;2019-2;P4_U00001-03
2505;0000E989;10;1;2019-02-22 13:37:52;729;0;BS successfully configured calibrated and tested;5c6feff9956c45665f39190f;2019-8;2019-2;P4_U00001-03
2506;0000EA10;12;1;2019-02-22 13:53:35;836;0;BS successfully configured calibrated and tested;5c6ff414956c45665f391936;2019-8;2019-2;P4_U00001-03
2507;0000E8E3;14;1;2019-02-22 15:03:08;592;0;BS successfully configured calibrated and tested;5c70036d956c45665f391992;2019-8;2019-2;P4_U00001-03
2508;0000E3D5;12;1;2019-02-22 15:28:47;202;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c7007e9956c45665f3919bf;2019-8;2019-2;P4_U00001-03
2509;0000E9BC;12;1;2019-02-25 16:14:10;592;0;BS successfully configured calibrated and tested;5c740893956c45665f391a5c;2019-9;2019-2;P4_U00001-03
2510;0000EA4A;10;1;2019-02-25 17:02:47;683;0;BS successfully configured calibrated and tested;5c741452956c45665f391aa9;2019-9;2019-2;P4_U00001-03
2511;0000E979;14;1;2019-02-25 17:15:42;662;0;BS successfully configured calibrated and tested;5c741745956c45665f391ad2;2019-9;2019-2;P4_U00001-03
2512;0000E9E5;11;1;2019-02-25 17:30:05;663;0;BS successfully configured calibrated and tested;5c741aa4956c45665f391afb;2019-9;2019-2;P4_U00001-03
2513;0000E93A;12;1;2019-02-25 17:42:25;713;0;BS successfully configured calibrated and tested;5c741dba956c45665f391b22;2019-9;2019-2;P4_U00001-03
2514;0000E8F4;11;1;2019-02-26 06:22:56;218;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c74ce0b956c45665f391b87;2019-9;2019-2;P4_U00001-03
2515;0000E910;14;1;2019-02-26 06:48:54;668;0;BS successfully configured calibrated and tested;5c74d5e2956c45665f391bce;2019-9;2019-2;P4_U00001-03
2516;0000E959;14;1;2019-02-26 12:13:24;754;0;BS successfully configured calibrated and tested;5c752246956c45665f391cb3;2019-9;2019-2;P4_U00001-03
2517;0000E7D3;11;1;2019-02-26 14:10:50;370;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c753c4c956c45665f391d4a;2019-9;2019-2;P4_U00001-03
2518;0000E78A;10;1;2019-02-26 14:54:20;743;0;BS successfully configured calibrated and tested;5c7547f3956c45665f391d9d;2019-9;2019-2;P4_U00001-03
2519;0000E78B;14;1;2019-02-26 15:08:14;812;0;BS successfully configured calibrated and tested;5c754b7a956c45665f391dd0;2019-9;2019-2;P4_U00001-03
2520;0000E4F8;10;1;2019-02-26 15:17:31;726;0;BS successfully configured calibrated and tested;5c754d51956c45665f391dea;2019-9;2019-2;P4_U00001-03
2521;0000E85B;14;1;2019-02-26 15:34:29;742;0;BS successfully configured calibrated and tested;5c75515c956c45665f391e11;2019-9;2019-2;P4_U00001-03
2522;0000E818;14;1;2019-02-26 15:47:26;716;0;BS successfully configured calibrated and tested;5c75544a956c45665f391e31;2019-9;2019-2;P4_U00001-03
2523;0000E4E8;14;1;2019-02-26 16:06:00;367;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c755748956c45665f391e54;2019-9;2019-2;P4_U00001-03
2524;0000E970;12;1;2019-02-26 16:06:15;812;0;BS successfully configured calibrated and tested;5c755913956c45665f391e68;2019-9;2019-2;P4_U00001-03
2525;0000E884;10;1;2019-02-26 16:36:13;794;0;BS successfully configured calibrated and tested;5c756008956c45665f391ea9;2019-9;2019-2;P4_U00001-03
2526;0000E881;14;1;2019-02-26 17:16:17;732;0;BS successfully configured calibrated and tested;5c75692e956c45665f391ef8;2019-9;2019-2;P4_U00001-03
2527;0000E95B;12;1;2019-02-26 17:44:59;305;955;System Error: Failed to read board's qr code;5c756e3d956c45665f391f31;2019-9;2019-2;P4_U00001-03
2528;0000E84E;14;1;2019-02-26 17:55:10;734;0;BS successfully configured calibrated and tested;5c75724d956c45665f391f5e;2019-9;2019-2;P4_U00001-03
2529;0000E7E2;10;1;2019-02-27 06:19:06;683;0;BS successfully configured calibrated and tested;5c762076956c45665f392021;2019-9;2019-2;P4_U00001-03
2530;0000E4E8;12;1;2019-02-27 06:44:09;589;0;BS successfully configured calibrated and tested;5c7625f6956c45665f392054;2019-9;2019-2;P4_U00001-03
2531;0000E79C;14;1;2019-02-27 07:39:10;593;0;BS successfully configured calibrated and tested;5c7632df956c45665f3920ad;2019-9;2019-2;P4_U00001-03
2532;0000E7D3;12;1;2019-02-27 07:42:30;667;0;BS successfully configured calibrated and tested;5c7633f1956c45665f3920b7;2019-9;2019-2;P4_U00001-03
2533;0000EA7D;14;1;2019-02-27 07:54:18;642;401;TxIqImb Verif, irrMin fail at 866300000 Hz;5c76369c956c45665f3920d8;2019-9;2019-2;P4_U00001-03
2534;0000EA30;14;1;2019-02-27 11:50:19;753;0;BS successfully configured calibrated and tested;5c766e5c956c45665f392184;2019-9;2019-2;P4_U00001-03
2535;0000E804;12;1;2019-02-27 14:03:07;747;0;BS successfully configured calibrated and tested;5c768d76956c45665f39222f;2019-9;2019-2;P4_U00001-03
2536;0000E7B7;14;1;2019-02-27 15:42:34;713;0;BS successfully configured calibrated and tested;5c76a4a3956c4553980476f8;2019-9;2019-2;P4_U00001-03
2537;0000E7F9;10;1;2019-02-27 16:17:33;817;0;BS successfully configured calibrated and tested;5c76ad3f956c4553980479bd;2019-9;2019-2;P4_U00001-03
2538;0000E856;10;1;2019-02-27 16:31:51;720;0;BS successfully configured calibrated and tested;5c76b037956c455398047c44;2019-9;2019-2;P4_U00001-03
2539;0000E9D7;12;1;2019-02-27 17:14:13;709;0;BS successfully configured calibrated and tested;5c76ba1a956c455398048482;2019-9;2019-2;P4_U00001-03
2540;0000E7F7;14;1;2019-02-27 17:41:21;728;0;BS successfully configured calibrated and tested;5c76c089956c450fb98245db;2019-9;2019-2;P4_U00001-03
2541;0000E9BA;12;1;2019-02-27 18:16:31;301;955;System Error: Failed to read board's qr code;5c76c71c956c450fb9824b9b;2019-9;2019-2;P4_U00001-03
2542;0000E942;10;1;2019-02-27 18:26:29;726;0;BS successfully configured calibrated and tested;5c76cb1b956c450fb982520b;2019-9;2019-2;P4_U00001-03
2543;0000EA05;10;1;2019-02-27 18:53:27;303;955;System Error: Failed to read board's qr code;5c76cfc7956c450fb9825742;2019-9;2019-2;P4_U00001-03
2544;0000E7B0;10;1;2019-02-27 19:19:29;755;0;BS successfully configured calibrated and tested;5c76d7a5956c450fb9825971;2019-9;2019-2;P4_U00001-03
2545;0000E885;14;1;2019-02-27 19:25:26;735;0;BS successfully configured calibrated and tested;5c76d8f5956c450fb9825981;2019-9;2019-2;P4_U00001-03
2546;0000E8A2;12;1;2019-02-27 19:43:48;816;0;BS successfully configured calibrated and tested;5c76dd95956c450fb98259aa;2019-9;2019-2;P4_U00001-03
2547;0000E89D;14;1;2019-02-27 19:59:53;614;401;TxIqImb Verif, irrMin fail at 866300000 Hz;5c76e090956c450fb98259ca;2019-9;2019-2;P4_U00001-03
2548;0000E9CD;12;1;2019-02-27 20:12:49;303;955;System Error: Failed to read board's qr code;5c76e260956c450fb98259e3;2019-9;2019-2;P4_U00001-03
2549;0000E9D8;12;1;2019-02-27 20:22:32;306;955;System Error: Failed to read board's qr code;5c76e4ab956c450fb98259f9;2019-9;2019-2;P4_U00001-03
2550;0000EA76;12;1;2019-02-27 20:54:33;818;0;BS successfully configured calibrated and tested;5c76ee2b956c450fb9825a46;2019-9;2019-2;P4_U00001-03
2551;0000E7B1;10;1;2019-02-27 21:45:18;369;202;TxPowLevel Verif, poutDeltaMax fail at 869525000 Hz;5c76f84f956c450fb9825a97;2019-9;2019-2;P4_U00001-03
2552;0000EA1B;10;1;2019-02-28 06:08:01;302;955;System Error: Failed to read board's qr code;5c776ddf956c450fb9825b40;2019-9;2019-2;P4_U00001-03
2553;0000E7CE;10;1;2019-02-28 06:25:52;857;0;BS successfully configured calibrated and tested;5c777439956c450fb9825b75;2019-9;2019-2;P4_U00001-03
2554;0000E7CC;14;1;2019-02-28 06:40:58;853;0;BS successfully configured calibrated and tested;5c7777c0956c450fb9825b9b;2019-9;2019-2;P4_U00001-03
2555;0000E7BC;14;1;2019-02-28 06:55:53;834;0;BS successfully configured calibrated and tested;5c777b2b956c450fb9825bbc;2019-9;2019-2;P4_U00001-03
2556;0000E9B9;12;1;2019-02-28 07:14:39;302;955;System Error: Failed to read board's qr code;5c777d7e956c450fb9825bd8;2019-9;2019-2;P4_U00001-03
2557;0000EA77;10;1;2019-02-28 07:34:12;742;0;BS successfully configured calibrated and tested;5c7783cb956c450fb9825c13;2019-9;2019-2;P4_U00001-03
2558;0000E8B4;12;1;2019-02-28 08:05:13;779;0;BS successfully configured calibrated and tested;5c778b34956c450fb9825c56;2019-9;2019-2;P4_U00001-03
2559;0000E4F4;12;1;2019-02-28 08:55:26;758;0;BS successfully configured calibrated and tested;5c7796e4956c450fb9825ca3;2019-9;2019-2;P4_U00001-03
2560;0000E89A;12;1;2019-02-28 10:14:02;571;0;BS successfully configured calibrated and tested;5c77a895956c450fb982733a;2019-9;2019-2;P4_U00001-03
2561;0000E7A2;12;1;2019-02-28 10:24:51;731;0;BS successfully configured calibrated and tested;5c77abbf956c450fb9827821;2019-9;2019-2;P4_U00001-03
2562;0000E7A8;10;1;2019-02-28 10:52:18;815;0;BS successfully configured calibrated and tested;5c77b281956c450fb9828317;2019-9;2019-2;P4_U00001-03
2563;0000E7A1;14;1;2019-02-28 10:52:22;831;0;BS successfully configured calibrated and tested;5c77b296956c450fb982832d;2019-9;2019-2;P4_U00001-03
2564;0000E7B2;14;1;2019-02-28 11:07:28;852;0;BS successfully configured calibrated and tested;5c77b635956c450fb982887f;2019-9;2019-2;P4_U00001-03
2565;0000E7EA;12;1;2019-02-28 11:37:17;720;0;BS successfully configured calibrated and tested;5c77bcae956c450fb9829376;2019-9;2019-2;P4_U00001-03
2566;0000E7ED;12;1;2019-02-28 11:53:28;744;0;BS successfully configured calibrated and tested;5c77c091956c450fb9829a53;2019-9;2019-2;P4_U00001-03
2567;0000E7E9;14;1;2019-02-28 12:11:16;817;0;BS successfully configured calibrated and tested;5c77c505956c450fb982a0ec;2019-9;2019-2;P4_U00001-03
2568;0000E89C;10;1;2019-02-28 16:43:19;725;0;BS successfully configured calibrated and tested;5c78046d956c450fb982d538;2019-9;2019-2;P4_U00002-01
2569;0000E82E;14;1;2019-03-06 11:50:10;755;0;BS successfully configured calibrated and tested;5c7fa8d5956c450fb985a440;2019-10;2019-3;P4_U00002-01
2570;0000EA38;11;1;2019-03-06 12:25:46;308;955;System Error: Failed to read board's qr code;5c7faf6e956c450fb985a48b;2019-10;2019-3;P4_U00002-01
2571;0000E729;14;1;2019-03-06 12:25:45;743;0;BS successfully configured calibrated and tested;5c7fb121956c450fb985a499;2019-10;2019-3;P4_U00002-01
2572;0000E6B1;14;1;2019-03-06 12:45:18;749;0;BS successfully configured calibrated and tested;5c7fb5bc956c450fb985a4be;2019-10;2019-3;P4_U00002-01
2573;0000E897;12;1;2019-03-06 13:25:23;741;0;BS successfully configured calibrated and tested;5c7fbf19956c450fb985a4f8;2019-10;2019-3;P4_U00002-01
2574;0000E840;10;1;2019-03-06 13:41:02;726;0;BS successfully configured calibrated and tested;5c7fc2b4956c450fb985a51f;2019-10;2019-3;P4_U00002-01
2575;0000E3B0;12;1;2019-03-06 13:45:11;831;0;BS successfully configured calibrated and tested;5c7fc417956c450fb985a52b;2019-10;2019-3;P4_U00002-01
2576;0000E83A;10;1;2019-03-06 14:20:03;803;0;BS successfully configured calibrated and tested;5c7fcc26956c450fb985a572;2019-10;2019-3;P4_U00002-01
2577;0000EA44;10;1;2019-03-06 16:18:24;748;0;BS successfully configured calibrated and tested;5c7fe7ac956c450fb985a61b;2019-10;2019-3;P4_U00002-01
2578;0000EA39;10;1;2019-03-06 16:41:12;309;955;System Error: Failed to read board's qr code;5c7feb4e956c450fb985a64a;2019-10;2019-3;P4_U00002-01
2579;0000EA37;14;1;2019-03-06 17:05:24;304;955;System Error: Failed to read board's qr code;5c7ff0f5956c450fb985a689;2019-10;2019-3;P4_U00002-01
2580;0000E560;12;1;2019-03-06 17:24:09;836;0;BS successfully configured calibrated and tested;5c7ff76d956c450fb985a6c4;2019-10;2019-3;P4_U00002-01
2581;0000E80C;10;1;2019-03-06 17:39:53;723;0;BS successfully configured calibrated and tested;5c7ffaad956c450fb985a6e4;2019-10;2019-3;P4_U00002-01
2582;0000E7FD;12;1;2019-03-06 17:55:13;724;0;BS successfully configured calibrated and tested;5c7ffe46956c450fb985a709;2019-10;2019-3;P4_U00002-01
2583;0000E7FF;10;1;2019-03-06 18:02:12;698;0;BS successfully configured calibrated and tested;5c7fffce956c450fb985a715;2019-10;2019-3;P4_U00002-01
2584;0000E5D3;14;1;2019-03-06 18:20:19;710;0;BS successfully configured calibrated and tested;5c800419956c450fb985a748;2019-10;2019-3;P4_U00002-01
2585;0000EA3C;12;1;2019-03-06 18:30:35;754;0;BS successfully configured calibrated and tested;5c8006ad956c450fb985a758;2019-10;2019-3;P4_U00002-01
2586;0000E803;14;1;2019-03-06 19:15:29;712;0;BS successfully configured calibrated and tested;5c801109956c450fb985a7b3;2019-10;2019-3;P4_U00002-01
2587;0000E7FE;12;1;2019-03-06 19:45:12;734;0;BS successfully configured calibrated and tested;5c801817956c450fb985a7f6;2019-10;2019-3;P4_U00002-01
2588;0000E800;12;1;2019-03-06 20:05:16;710;0;BS successfully configured calibrated and tested;5c801cb2956c450fb985a829;2019-10;2019-3;P4_U00002-01
2589;0000E5C9;12;1;2019-03-06 20:33:41;749;0;BS successfully configured calibrated and tested;5c802382956c450fb985a86e;2019-10;2019-3;P4_U00002-01
2590;0000EA3F;14;1;2019-03-06 21:03:34;756;0;BS successfully configured calibrated and tested;5c802a8a956c450fb985a8ab;2019-10;2019-3;P4_U00002-01
2591;0000EAC1;10;1;2019-03-08 13:26:44;818;0;BS successfully configured calibrated and tested;5c8262b7956c450fb985a960;2019-10;2019-3;P4_U00002-01
2592;0000EB53;10;1;2019-03-08 14:23:53;749;0;BS successfully configured calibrated and tested;5c826fd6956c450fb985a9c1;2019-10;2019-3;P4_U00002-01
2593;0000EABC;10;1;2019-03-08 14:51:04;733;0;BS successfully configured calibrated and tested;5c827625956c450fb985aa00;2019-10;2019-3;P4_U00002-01
2594;0000EB08;14;1;2019-03-08 15:24:23;745;0;BS successfully configured calibrated and tested;5c827e00956c450fb985aa49;2019-10;2019-3;P4_U00002-01
2595;0000EB22;12;1;2019-03-08 15:39:17;807;0;BS successfully configured calibrated and tested;5c8281bc956c450fb985aa74;2019-10;2019-3;P4_U00002-01
2596;0000EB23;14;1;2019-03-08 16:21:10;725;0;BS successfully configured calibrated and tested;5c828b3b956c450fb985aac9;2019-10;2019-3;P4_U00002-01
2597;0000EB5C;14;1;2019-03-08 16:52:27;722;0;BS successfully configured calibrated and tested;5c82928d956c450fb985ab10;2019-10;2019-3;P4_U00002-01
2598;0000EB06;10;1;2019-03-08 16:52:29;787;0;BS successfully configured calibrated and tested;5c8292d1956c450fb985ab16;2019-10;2019-3;P4_U00002-01
2599;0000EB0F;14;1;2019-03-08 17:14:36;797;0;BS successfully configured calibrated and tested;5c829809956c450fb985ab45;2019-10;2019-3;P4_U00002-01
2600;0000EAC5;10;1;2019-03-08 17:29:06;808;0;BS successfully configured calibrated and tested;5c829b7b956c450fb985ab65;2019-10;2019-3;P4_U00002-01
2601;0000EB54;10;1;2019-03-08 17:56:17;839;0;BS successfully configured calibrated and tested;5c82a1f9956c450fb985ab94;2019-10;2019-3;P4_U00002-01
2602;0000EB9E;10;1;2019-03-08 19:16:49;743;0;BS successfully configured calibrated and tested;5c82b479956c450fb985abfa;2019-10;2019-3;P4_U00002-01
2603;0000E898;12;1;2019-03-08 19:33:30;830;0;BS successfully configured calibrated and tested;5c82b8b9956c450fb985ac2b;2019-10;2019-3;P4_U00002-01
2604;0000EB07;10;1;2019-03-10 23:41:58;758;0;BS successfully configured calibrated and tested;5c8595ac956c450fb985ac7a;2019-10;2019-3;P4_U00002-01
2605;0000E847;10;1;2019-03-10 00:14:53;749;0;BS successfully configured calibrated and tested;5c859d5b956c450fb985acc3;2019-10;2019-3;P4_U00002-01
2606;0000EB65;12;1;2019-03-10 00:43:28;836;0;BS successfully configured calibrated and tested;5c85a465956c450fb985acfc;2019-10;2019-3;P4_U00002-01
2607;0000EB6E;14;1;2019-03-11 01:12:31;751;0;BS successfully configured calibrated and tested;5c85aade956c450fb985ad3f;2019-11;2019-3;P4_U00002-01
2608;0000EB84;12;1;2019-03-11 02:30:07;759;0;BS successfully configured calibrated and tested;5c85bd16956c450fb985ad92;2019-11;2019-3;P4_U00002-01
2609;0000EC68;12;1;2019-03-11 03:11:49;849;0;BS successfully configured calibrated and tested;5c85c737956c450fb985ade5;2019-11;2019-3;P4_U00002-01
2610;0000EC17;10;1;2019-03-11 03:45:05;812;0;BS successfully configured calibrated and tested;5c85cedd956c450fb985ae2c;2019-11;2019-3;P4_U00002-01
2611;0000EC14;12;1;2019-03-11 04:20:52;761;0;BS successfully configured calibrated and tested;5c85d70d956c450fb985ae71;2019-11;2019-3;P4_U00002-01
2612;0000EC2E;14;1;2019-03-11 04:59:41;850;0;BS successfully configured calibrated and tested;5c85e07f956c450fb985aec0;2019-11;2019-3;P4_U00002-01
2613;0000EBEA;10;1;2019-03-11 05:15:08;739;0;BS successfully configured calibrated and tested;5c85e3af956c450fb985aee0;2019-11;2019-3;P4_U00002-01
2614;0000EB0B;12;1;2019-03-11 05:30:01;555;994;System Error: Bad response code on request radio/preamp?id=1 , http code: -1;5c85e674956c450fb985af01;2019-11;2019-3;P4_U00002-01
2615;0000EB00;14;1;2019-03-11 05:30:00;825;0;BS successfully configured calibrated and tested;5c85e782956c450fb985af0b;2019-11;2019-3;P4_U00002-01
2616;0000EB98;14;1;2019-03-11 05:44:49;862;0;BS successfully configured calibrated and tested;5c85eb1f956c450fb985af30;2019-11;2019-3;P4_U00002-01
2617;0000EAFF;12;1;2019-03-11 06:00:07;846;0;BS successfully configured calibrated and tested;5c85eea6956c450fb985af52;2019-11;2019-3;P4_U00002-01
2618;0000EC2F;12;1;2019-03-11 06:52:42;858;0;BS successfully configured calibrated and tested;5c85fb05956c450fb985afb1;2019-11;2019-3;P4_U00002-01
2619;0000EBF3;12;1;2019-03-11 07:20:57;827;0;BS successfully configured calibrated and tested;5c860184956c450fb985aff4;2019-11;2019-3;P4_U00002-01
2620;0000EBED;10;1;2019-03-11 07:50:19;747;0;BS successfully configured calibrated and tested;5c860817956c450fb985b03a;2019-11;2019-3;P4_U00002-01
2621;0000EC24;14;1;2019-03-11 07:56:11;836;0;BS successfully configured calibrated and tested;5c8609cf956c450fb985b04c;2019-11;2019-3;P4_U00002-01
2622;0000EC82;10;1;2019-03-11 08:24:17;832;0;BS successfully configured calibrated and tested;5c861061956c450fb985b08b;2019-11;2019-3;P4_U00002-01
2623;0000EC55;12;1;2019-03-11 09:02:38;740;0;BS successfully configured calibrated and tested;5c861902956c450fb985b0da;2019-11;2019-3;P4_U00002-01
2624;0000EC38;10;1;2019-03-11 09:55:45;770;0;BS successfully configured calibrated and tested;5c862593956c450fb985b133;2019-11;2019-3;P4_U00002-01
2625;0000EAA3;14;1;2019-03-11 10:11:17;846;0;BS successfully configured calibrated and tested;5c862983956c450fb985b160;2019-11;2019-3;P4_U00002-01
2626;0000EC29;12;1;2019-03-11 10:26:17;759;0;BS successfully configured calibrated and tested;5c862cb1956c450fb985b18d;2019-11;2019-3;P4_U00002-01
2627;0000EC39;12;1;2019-03-11 10:40:10;748;0;BS successfully configured calibrated and tested;5c862fe6956c450fb985b1ad;2019-11;2019-3;P4_U00002-01
2628;0000EC4C;10;1;2019-03-11 10:52:52;758;0;BS successfully configured calibrated and tested;5c8632ea956c450fb985b1d4;2019-11;2019-3;P4_U00002-01
2629;0000EC2A;12;1;2019-03-11 10:59:53;748;0;BS successfully configured calibrated and tested;5c863486956c450fb985b1e8;2019-11;2019-3;P4_U00002-01
2630;0000EC13;12;1;2019-03-11 11:14:27;750;0;BS successfully configured calibrated and tested;5c8637f2956c450fb985b20b;2019-11;2019-3;P4_U00002-01
2631;0000EC67;10;1;2019-03-11 11:21:57;830;0;BS successfully configured calibrated and tested;5c863a03956c450fb985b21f;2019-11;2019-3;P4_U00002-01
2632;0000EBCB;12;1;2019-03-11 11:40:56;746;0;BS successfully configured calibrated and tested;5c863e23956c450fb985b24f;2019-11;2019-3;P4_U00002-01
2633;0000EA25;10;1;2019-03-11 12:03:54;579;0;BS successfully configured calibrated and tested;5c8642de956c450fb985b279;2019-11;2019-3;P4_U00002-01
2634;0000EA2E;12;1;2019-03-11 12:21:47;657;0;BS successfully configured calibrated and tested;5c86475d956c450fb985b2a4;2019-11;2019-3;P4_U00002-01
2635;0000EA74;10;1;2019-03-11 12:48:30;577;0;BS successfully configured calibrated and tested;5c864d50956c450fb985b2d9;2019-11;2019-3;P4_U00002-01
2636;0000EA2B;12;1;2019-03-11 12:48:00;673;0;BS successfully configured calibrated and tested;5c864d92956c450fb985b2df;2019-11;2019-3;P4_U00002-01
2637;0000EA03;14;1;2019-03-11 13:02:39;662;0;BS successfully configured calibrated and tested;5c8650f6956c450fb985b2fe;2019-11;2019-3;P4_U00002-01
2638;0000EBDD;10;1;2019-03-11 13:14:22;734;0;BS successfully configured calibrated and tested;5c8653fd956c450fb985b31e;2019-11;2019-3;P4_U00002-01
2639;0000EC3E;10;1;2019-03-11 13:27:06;739;0;BS successfully configured calibrated and tested;5c8656fd956c450fb985b33f;2019-11;2019-3;P4_U00002-01
2640;0000EC19;14;1;2019-03-11 13:34:49;800;0;BS successfully configured calibrated and tested;5c865909956c450fb985b359;2019-11;2019-3;P4_U00002-01
2641;0000EBE3;12;1;2019-03-11 14:01:54;803;0;BS successfully configured calibrated and tested;5c865f65956c450fb985b39c;2019-11;2019-3;P4_U00002-01
2642;0000EC41;14;1;2019-03-11 14:23:19;821;0;BS successfully configured calibrated and tested;5c86647c956c450fb985b3d3;2019-11;2019-3;P4_U00002-01
2643;0000EC66;12;1;2019-03-11 14:46:11;810;0;BS successfully configured calibrated and tested;5c8669cd956c450fb985b40a;2019-11;2019-3;P4_U00002-01
2644;0000EAED;14;1;2019-03-11 15:08:04;747;0;BS successfully configured calibrated and tested;5c866eb0956c450fb985b7df;2019-11;2019-3;P4_U00002-01
2645;0000EBDE;12;1;2019-03-11 15:24:15;810;0;BS successfully configured calibrated and tested;5c8672ba956c450fb985be64;2019-11;2019-3;P4_U00002-01
2646;0000EC88;14;1;2019-03-11 15:47:39;741;0;BS successfully configured calibrated and tested;5c8677f0956c450fb985c48f;2019-11;2019-3;P4_U00002-01
2647;0000EC49;12;1;2019-03-11 16:09:03;728;0;BS successfully configured calibrated and tested;5c867ce8956c450fb985c526;2019-11;2019-3;P4_U00002-01
